label,text,text_length
4.0,bố mình tham_gia đội xe_đạp thồ tại mặt_trận điện_biên_phủ,58
2.0,tụi mỹ thời đó ác như chó coi máy_bay rải bom mà nổi cả da_gà thời ấy biết_bao_nhiêu nam thanh nữ tú bỏ dỡ ước_mơ để đi chiến_đấu chiến_tranh để lại biết_bao_nhiêu thương đau ông_cha ta quả_thật rất anh_dũng mình rất tự_hào vì là người con việt_nam,248
4.0,nếu năm đó mỹ ném bom nguyên_tử thì mỹ cũng chết bởi_vì đất_nước nga luôn ủng_hộ vn,83
4.0,có bọn 3 là không thích,23
4.0,danh_nghĩa chia_xẻ quảng_cáo thùy hay quá còn không vô_ích,58
4.0,đã sai lại còn cố bảo_thủ đấy chữ gắng lại viết thành chữ gắn nên đi học lại thật,81
4.0,sao không thấy mấy thằng 3 que vào comment nhỉ rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,136
4.0,từ hào quá việt nam ơi gđ tôi cũng có ông bác hy_sinh tại quảng_trị năm 1968 cũng là một sức nho_nhỏ cho đất_nước việt_nam,122
4.0,dùng hết 20 quả lựu_đạn mỏ_vịt mới dùng súng,44
4.0,tuyet voi quan giai phong lam nhut y chi xam luoc cua de quoc my tu tran chien tai khe sanh ma qua khoc ngiet chien cong chan duong thuy tiep vien len khe sanh khiem my nguy o khe sanh cang quyet que qua hoang_mang,214
1.0,mẹ thằng mấy dậy mồ_côi sớm không ai dậy ah truongvanthoi5690,61
4.0,ông ơi ông có biết chiến_sĩ vũ_văn tâm không ak,47
4.0,vo van rac ruoi youtube muon xem lai video cua viet nam cong_hoa 1971 lam son 719 không phai video duong chin nam lao cua chxhcn viet nam,137
4.0,chúc bà nhiều sức_khỏe nhé công_lao của anh hùng_vĩ_đại mãi_mãi trong lòng người việt_nam chúng_ta,98
3.0,cảm_ơn thế_hệ đi trước đã hi_sinh tuổi_trẻ cho độc_lập tự_do của dân_tộc cháu chúc bác thật nhiều sức_khoẻ,106
4.0,bớt tự_hào đi tự_vệ thôi mà có hay gì giỏi thì sang xâm_lược thắng giăc fa p đi,79
4.0,từ 1972 đến 2024 h là cũng cỡ 50 năm tương_đương 3 thế_hệ chắc phải khều nhẹ mấy em thái lẻn thêm 1 cái nữa để nhớ thêm 3 thế_hệ nữa chứ hả,139
4.0,nói cho oách bộ_binh vừa đi vừa đánh có mấy ngày không cũng không đến được hà_nội,81
4.0,nhắm uýnh không lại chệt mà bám mỷ cũng không xong bây_giờ lè_nhè kể chuyện cổ_tích để mà tự sướng,98
4.0,nên đưa mấy clip ntn vào dạy cho con_cháu sẽ cuốn hơn so với 45p đọc rap lịch_sử,80
4.0,không nhắc để nó nói là nó tới vn vì tự_do,42
4.0,hóng mấy bạn cali có tướng_lĩnh chỉ giỏi nhảy đầm với hiếp_dâm vào phán,71
4.0,cam on chắc_chắn bạn rất giỏi về môn lịch_sử của dân_tộc rồi một môn_học mà trước đây khi còn ngồi trên ghế nhà_trường cứ ngồi vào học là mình bị ngủ_gật luôn vậy_mà bây_giờ mình xem những bài lịch_sử này thật hay như xem phim_vậy đúng là thời theo thế thể thời phải thế_là như thế này sao rất tuyệt_vời cảm_ơn chương_trình tích_cực,332
4.0,trận đánh thành cổ quảng_trị này quan quân vnch chui xuống cống trốn như chuột_cống vậy đó,90
4.0,liệt_sỹ mình có những chiến_sỹ còn trẻ lắm nhìn ảnh như 16 17 tuổi vậy đã gánh trên vai nhiệm_vụ giải_phóng non_sông,116
4.0,ngày_nay san phẳng ụ mối nhìn đã nản mà nhìn ông_cha mở_đường hành_quân thấy khâm_phục thật,91
3.0,cảm_ơn chú và các chiến_sĩ đã chiến_đấu và hi_sinh máu xương cho tổ_quốc chúng cháu mãi không quên công_ơn của các chú các anh chúc chú và gia_đình luôn bình an và sức_khoẻ,172
4.0,hieule zs8cq kinh nguyet cuop bay nhieu do phai tra gia dac rui chet cung không it,82
3.0,bố mình nhập_ngũ 1972 vừa hành_quân vừa luyện binh và là pháo_binh yểm_trợ cho quân_chủ_lực bố kể máy_bay mỹ nó oanh_tạc suốt ngày_đêm quân_chủ_lực hi_sinh rất nhiều ngày đó vất_vả lắm nhưng thật may_mắn khi các bác và bố mình cũng tiểu_đội đều trở về giờ đã 2 bác mất vì bạo_bệnh nhưng các ông vẫn luôn coi nhau như anh_em hàng năm vẫn nhắc_nhở anh_em mình đi thăm các bác mỗi dịp tết,385
4.0,xem mà thương ông_cha quá mà muốn khóc tôi yêu việt_nam việt_nam mãi đỉnh việt_nam số 1,87
4.0,bị b52_cày nát đội_hình phải bỏ không dám tấn_công nữa nổ quá àh,64
2.0,tự_hào là người việt nam đời_đời nhớ ơn ông_cha,47
4.0,lúc đấy sư3 mình đã ở lạng_sơn và hà_giang rồi qk1 cũng đang tiến từ bắc lào và cam_tiến lên tây_bắc nước ta nên nó kéo_dài tới tận 1983,136
4.0,thuyxuan1488 tụi t người việt thì tự_hào dân_tộc việt cho hỏi b là công_dân nước nào mà nói tiếng viêt tụi t giỏi_vậy,117
4.0,hy_vọng admin sẽ sớm cho ra_mắt video moi về xung_đột nga ucraina trong thời_gian sớm tôi rất muốn biết cái nhìn của những chuyên_gia về vấn_đề này như thế_nào,159
4.0,voi ních bị mam hồ vô còn thằng chuột thiệu dành cho năm mèo,60
4.0,cac anh hung quang tri thoi chien tranh hoi xua khac voi cac chien si thoi kinh te ngay nay lam,95
4.0,nguyenxuanhai869 có 1 câu của k3 tam_đảo mà cháu rất thích k3 tam_đảo còn thành cổ còn chú cho cháu xin hỏi sư_đoàn đồng_bằng được hình_thành từ con_em của các tỉnh qk3 phải không ạ,181
3.0,phải nói chiến_tranh vn được bác mở đường_dẫn_dắt rõ_ràng với nhiều binh_chủng quân_chủng khác nhau nhưng phối_hợp và có tổ_chức chặt_chẽ thực_sự khâm_phục trước_trí_tuệ của bác và các đại_tướng red_heart red_heart red_heart,224
4.0,phải nói quân ta trong 2 ngày 29 va30 4 đã thực hiên lối đánh thần_tốc hoả_lực mạnh liên_tục làm cho địch run_sợ nên tướng_lĩnh địch không làm duoc gi nhiều,156
4.0,đừng mãi ăn_mày quá_khứ nữa bạn ơi chiến_thắng đó đã đi qua lâu lắm rồi nên hướng về tương_lai thì hơn biển đảo đang bị mất kìa nên làm những clip động_viên tinh_thần dân_tộc đòi lại chủ_quyền biển đảo thì hơn làm những clip kiểu ăn_mày này ý_kiến cá_nhân mình là luôn hướng về phía trước không quên những bài_học lịch_sử để tiếp_tục phát_huy tinh_thần không sợ giặc mạnh của cha_ông chứ như hiện_nay thì chính_phủ bù_nhìn chán,427
4.0,không hiểu tại_sao với vũ_khí trang_bị hiện_đại tối_tân như vậy_mà việt_nam_cộng_hòa lại sụp_đổ thất_bại và thua việt_nam dân_chủ cộng_hòa_chứng_tỏ rằng vũ_khí chỉ là quan_trọng còn yếu_tố thắng_bại được thua là do quyết_định ở con_người,237
4.0,bên thái kia hết 3 đời chưa nhể face_with_tears_of_joy face_with_tears_of_joy,77
4.0,nếu cứ cố chiếm xuân_lộc thì sẽ phải hy_sinh nhiều việc đi vòng cô_lập xuân_lộc là hợp_lý,89
4.0,ai fdã chọn chơi với tq chẳng phải các lãnh_đạo của ta đã chọn chới_với tq sao,78
4.0,sao không đăng ảnh của người anh_hùng để cho người hâm_mộ chiêm_ngưỡng nhỉ,74
3.0,khốc_liệt kinh_khủng chúc chú luôn khỏe đời_đời nhớ ơn các anh_hùng liệt_sỹ red_heart vietnam,93
4.0,việt_nam mình tuy bé_nhỏ nhưng có ý_chí kiên cuòng không bao_giờ chịu_thua những nuóc to_đầu to_đầu toàn đầu đât còn vn mình bé đâu nhung mà óc hạt_tiêu,152
4.0,bây_giờ trung quốc đánh việt_nam chỉ 3 ngày lấy hn,50
4.0,giai_đoạn này mỹ đang ráo riểt thực_hiện chiến_lược thay_đổi màu_da trên xác_chết vì_vậy quân nguỵ là vai chính đừng mơ vào mỹ trực_tiếp tham_chiến bằ bằng nhân_sự mà chúng chỉ hổ trợ hoả_lực cho quân nguỵ mà thôi,213
2.0,vô_cùng biết_ơn những đóng_góp của bố bạn và hàng vạn những ng hùng vn đã cống_hiến cho nền độc_lập dân_tộc,107
3.0,chúng_cháu tìm_hiểu về lịch_sử để biết_ơn sự hy_sinh của các liệt_sĩ ahllvtnh đặc_biệt là các chú nhân_chứng sống tham_gia các trận chiến lịch_sử để có được hoà_bình và độc_lập toàn_vẹn lãnh_thổ như ngày hôm_nay,211
2.0,không_thể phủ_nhận công_lao của các anh_hùng nhưng có 2 sự_thật là không có các chuyên_gia của liên sô và trung quốc thì pháo_binh ta chỉ cần khai_hoả trong 3 phút thì còn cái nịt thật,184
4.0,giống trận trường bình ở thời_chiến quốc bóp_nghẹt hết tất_cả,61
4.0,còn miền bắc thì i,18
4.0,có trong phim mùi cỏ cháy,25
4.0,không phải ông mình mà nghe bạn nói mình cũng phải khóc thương và cảm_phục trân_trọng cảm_ơn,92
4.0,nước mĩ từ trước đến giờ đều là một đối_thủ mạnh_mẽ bậc nhất thế_giới ta phải dốc toàn_lực mới thắng được,105
4.0,b52 còn bay thì quân bắc không có cửa lấn_chiếm dù chỉ là 1 xã cho_dù có tạm_thời chiếm được thì cũng không giữ được lâu mà cái giá phải trả thì lại vô_cùng lớn,160
3.0,tôi ác của mỹ pháp trung gây ra trên đất việt dân_tộc việt muôn_đời ghi ơn,74
4.0,bố mình là thang văn khanh đơn_vị e 675 bộ tư_lệnh pháo_binh tham_gia chiến_đấu tại khe_sanh và hy_sinh ngày 11 3 1968 giờ vẫn chưa tìm thấy hài_cốt gia_đình vẫn đau_đáu tìm phần mộ bố tôi,188
3.0,toiyeuvietnam3894 chú ơi cảm_ơn chú và những đồng_đội của chú những anh_hùng đất việt đã cống_hiến cho nền độc_lập dân_tộc chúc chú và gđ nhiều sức_khỏe và hạnh_phúc ạ cháu luôn ghi_nhớ công_ơn của các thế_hệ đi trước và sẽ dạy_bảo con_cháu không được quên ý_nghĩa của hòa bình ngày_nay đắt_giá ntn ạ,300
3.0,hatien3815 dạ vâng cháu xin_lỗi vì đã có những lời_nói không hay ạ cảm_ơn chú nhắc_nhở sau_này cháu sẽ cẩn_trọng hơn ạ,118
4.0,biết cs ở ham mako thả bom nguyên từ giờ cs hết ca thả bom nguyên từ như nhật bản hết ca,88
3.0,giá_như giáo_viên dạy sử giảng hay như thế này con_trẻ có_thể sẽ trở_nên hiểu và yêu sử hơn cũng như rõ cái tầm của đại_tướng võ_nguyên_giáp và bác hồ trực_quan hơn là những cái ý_nghĩa dù rất cần_thiết phải biết nhưng khô_khan,227
2.0,tự_hào quá việt nam oi,22
4.0,không có chiến_thắng đbp việt_nam chắc giờ còn phải đóng thuế thuộc_địa cho pháp không ngóc đầu lên nổi,103
4.0,tào_lao mỹ chỉ gài cho cs đánh khe sanh quân cs mất 75 ngàn quân ở khe sanh mà có chiếm được đâu chỉ vì cs hy_sinh đám cs ở miền nam nên mới kêu_gọi tấn_công vào thành_phố miền nam và tất_cả 100 ngàn quân du_kích miền nam bị tiêu_diệt lê_duan ác muốn tiêu_diệt tất_cả quân miền nam,281
4.0,battlecry2020 dạ em cám_ơn ạ,28
2.0,bác mình đã chiến_đấu ở quảng_trị và dọc chiều dài đất_nước khi vào đến cầu sg bác bị_thương do trúng đạn và phải điều_trị lần nào nghe bác kể về những trận đánh ở đâu và như thế_nào thì mới cảm_nhận được nhân_dân vn mình các ông_bà ngày_xưa anh_dũng chiến_đấu như thế_nào,272
4.0,hoangoc xj8cv tôi chưa từng thấy 1 quốc_gia nào chiến_tranh hơn 3 năm mà không có 1 trận thất_bại nào,101
4.0,vây một lực_lượng 5 ngàn quân so với 500 ngàn quân mỹ cùng 1triệu quân vnch gọi là kèm chân quân mỹ tại khe_sanh,112
4.0,lính mỹ chết ít rất nhiều so với lính của ta,44
4.0,nhìn lại những hình_ảnh tranh_chấp nhau thành cô quảng_trị năm 72 goii chúng_ta nhớ lại bài thời của nhà_thơ cao_tiêu trời quảng_trị mấy đen đã cố thành nát vụn vĩnh_quang trong tan_nát,185
4.0,đánh trận với mỹ tây rồi giờ đánh với mấy ông châu á chẳng khác_nào bố đánh con face_with_tears_of_joy coi mấy tướng đức đánh với quân đồng_minh với lx thấy nó vẫn đẳng_cấp khác với mấy ông châu á châu phi_choảng nhau face_with_tears_of_joy,240
3.0,xin tri_ân và kính chúc sức_khỏe của chú thế_hệ trẻ anh_hùng thời chống mỹ cứu nước muôn_năm,92
4.0,thuanminh8442 cu mày nên nhớ nha liên_xô 70 năm còn sụp_đổ nữa đấy trên đời này không có gì chắc_chắn đâu cu remember that ok,125
4.0,sao lịch_sử không trở_thành một môn ngoai khóa học_sinh sẽ hào_hứng hơn là phải học thuộc_lòng trả bài như lũ vẹt rồi các e sẽ chỉ có tư_tưởng chán_nản học song lần cho có mà không hiểu sâu được,194
4.0,quân tàu mà tiến đến hà_nội thì chẳng bao_giờ có đường về,57
4.0,lính toàn mới thực chiến không có đánh nhau chạy hết bắn cả chỉ_huy nó để chạy bọn trung quốc ở lại thì giờ tìm chưa hết xác,124
4.0,các trận dịadkb cachiu sa hoả tiễn đất đôi đất điểm hoả bằng acquy vào khe_sanh nỗi kinh_hoàng của lính mỹ,106
2.0,và bây_giờ có_thể bạn đang làm_việc cùng với con của người lính vnch xưa anh_em một nhà đánh nhau cho lũ phương tây mỹ liên_xô xem phim bi_kịch dân_tộc,151
4.0,xem_lại mà cảm_thấy hào_hùng ghê,32
4.0,thuyết âm_mưu có khi nào thiệu giác_ngộ cách_mạng tìm cách ra các mệnh_lệnh để tạo điều_kiện cho quân giải_phóng đánh chiếm các nơi,131
4.0,qgp chẳng bao_giờ đầu_hàng nhỉ quyết đánh đến người cuối_cùng đúng là ý_chí còn cứng hơn sắt_đá,95
4.0,mo ọ o mở kno nó km mnom o j,28
4.0,nếu bạn bảo thế thì phải cho biết tên của người đó chứ lịch_sử không tha_thứ cho những ai xâm_phạm đến sự_thật đâu,114
3.0,là ccb và tb tôi cảm_ơn và quý_trọng các bạn trẻ việt_nam đã không vô_ơn hãy tiếp nối truyền_thống quật_khởi của cha_ông đừng bao_giờ để các thế_lực thực_dân đế_quốc ngoại bang lừa_phỉnh làm cách_mạng mầu tại việt_nam hãy cảnh_giác bọn dân_chủ cuội me tây nội_địa rồi làm tan bát đất_nước này,292
4.0,khiemnguyen8264 vậy chú chắc phải là sĩ_quan cấp tiểu_đoàn trở lên nên mới giữ lại tham_gia 2 chiến_dịch lớn sĩ_quan đại_đội với binh_lính phục_vụ 60tháng được phục_viên sĩ_quan vĩ tuyến17 vào nam được tái bố_trí hoặc học_tập thời_gian lúc có lệnh sẽ điều_động ông_già cháu cũng tham_gia chiến_dịch trị thiên72 lúc đó ông đi được 11năm nhưng ông đoàn hải_quân nên ít thương_vong đoàn hậu_cần hải_quân tham_gia tuyến sau_hết chiến_dịch ông về luôn chuẩn_bị điều_động tiếp thì hòa_bình,483
