"Fixed_Comment","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at" 
"Vào đến Hà_Nội là bị đập cho què chân rồi về sao được nữa",632,"1","2024-12-09T15:07:01.442842Z",630,2.864,"Neutral","2024-12-09T15:07:01.442842Z"
"những sự_kiện ở đây không có mấy thông_tin làm video sẽ hơi khó",633,"1","2024-12-09T15:07:04.107029Z",631,2.28,"Neutral","2024-12-09T15:07:04.107029Z"
"Tiến xuống là bị ăn nấm_rơm ngay",634,"1","2024-12-09T15:07:05.649210Z",632,1.181,"Neutral","2024-12-09T15:07:05.649210Z"
"Quân_Đội Nhân_Dân của Đảng_Ta nên THỪA_THẮNG XÔNG LÊN chiếm lại tất_cả những đảo thuộc Hoàng_Sa và Trường_Sa mà Quân_Đội ta đã bị bọn chúng cướp từ hơn 40 năm rồi Nếu Chệt cứng_đầu nên GIẢI_PHÓNG luôn Trung_Quốc và Hoa_Kỳ cho hết hậu_hoạ",635,"1","2024-12-09T15:07:14.284858Z",633,8.264,"Neutral","2024-12-09T15:07:14.284858Z"
"không hiểu sao qđndvn thắng được nhỉ Quá tự_hào và thương_tiếc ở đây có khi máu nhuôm đỏ đất luôn ấy",636,"1","2024-12-09T15:07:17.897944Z",634,3.235,"Proud","2024-12-09T15:07:17.897944Z"
"Những kênh lịch_sử hay như thế này mà giới trẻ hiện_nay rất ít bạn theo_dõi toàn là tiktot hay mấy video ngắn xàm tào_lao không",637,"1","2024-12-09T15:07:20.275958Z",635,2.002,"Neutral","2024-12-09T15:07:20.275958Z"
"Trận pleime trận khốc_liệt nhất chiến_dịch tn",638,"1","2024-12-09T15:07:23.443499Z",636,2.797,"Neutral","2024-12-09T15:07:23.443499Z"
"không xem thì_thôi chứ xem tức lắm bà_con ạ thằng Jonson và thằng Nixon chúng_nó điên_cuồng vì không đạt được mục_đích nên đưa bom ném khắp nơi trên Việt_Nam và Lào làm bao_nhiêu dân_thường vô_tội chết oan",639,"1","2024-12-09T15:07:27.575850Z",637,3.687,"Sad","2024-12-09T15:07:27.575850Z"
"longthanhnguyen8750 thì bên đó họ gọi ta là Cộng_sản Gọi như_vậy chỉ là tuyên_truyền nhằm bôi_nhọ nhau thôi VNCH được Mỹ hỗ_trợ thì là ngụy_quân Ta được Liên_Xô thì là cộng_sản Khác gì nhau đâu nào Hên là ta thắng chứ không bao_giờ như Triều_tiên với Hàn rồi bạn ơi Xem sử cần khách_quan vào",640,"1","2024-12-09T15:07:29.626441Z",638,1.671,"Neutral","2024-12-09T15:07:29.626441Z"
"Rơi nước_mắt khi nghe những người lính quân giãi phóng chiến_đấu đến hơi thở cuối_cùng để cầm_chân dịch cho đồng_đội rút_lui Một tinh_thần một sự hinh sinh không_thể nói bằng lời Xin được cuối đầu trước cha_ông đã hi_sinh 1 cách rất anh_hùng Con xin cám_ơn rất nhiều",641,"1","2024-12-09T15:07:34.398158Z",639,4.382,"Thankful","2024-12-09T15:07:34.398158Z"
"Nó mang qua 500 chiếc Trong 4 ngay mà quân_đội vn bắn chay 490 chiếc Gê_vậy Thật không Hay nổ",642,"1","2024-12-09T15:07:36.302546Z",640,1.532,"Neutral","2024-12-09T15:07:36.302546Z"
"Nếu TQ tiến chiếm Hà_Nội thì không_quân VN sẽ bắt_buộc phải tham_chiến và với ưu_thế vượt_trội so với không_quân TQ lúc đó không_quân VN sẽ thả bom lên đầu các toán quân TQ cộng với sự chống_trả quyết_liệt dọc theo tuyến đường quân TQ hành_quân TQ chắc_chắn sẽ thất_bại",643,"1","2024-12-09T15:07:41.105885Z",641,4.414,"Neutral","2024-12-09T15:07:41.105885Z"
"hãy làm cuộc tổng_tiến_công tết mậu thân 1968",644,"1","2024-12-09T15:07:43.231783Z",642,1.748,"Neutral","2024-12-09T15:07:43.231783Z"
"thichtuugai234 Tôi cũng là một người miền bắc được sinh ra lớn lên được giáo_dục dưới mái trường XHCN Việt_Nam như bạn nhưng khi tôi trưởng_thành được đi đây đi đó khắp thế_giới tìm_hiểu nhiều nguồn thông_tin lịch_sử đa_chiều và nhiều góc_độ khác nhau để nhìn_nhận hiện_thực lịch_sử khách_quan nên giờ tôi và bạn mới có cách đánh_giá khác nhau vậy đó Hãy ngược dòng lịch_sử lại đúng ngày 30 04 1975 và so_sánh nền kinh_tế và cuộc_sống thực_tế của nhân_dân hai miền nam bắc Việt_Nam lúc bấy_giờ xem như thế_nào thì rõ câu trả_lời ngay cho bạn đấy Tiếc cho những kẻ ngáo cộng_sản chỉ nghe thông_tin nhồi_sọ một_chiều để phải sống ảo nên không biết không nghe và không hiểu thực_tiễn lịch_sử là gì",645,"1","2024-12-09T15:07:44.662943Z",643,1.026,"Neutral","2024-12-09T15:07:44.662943Z"
"Các cụ VN thật vĩ_đại Nga núc đó còn chưa tin_tưởng VN nước thuộc_địa non_trẻ mà_lại đánh được 1 đế_quốc mà chưa nước nào làm đk không muốn muối bỏ_biển nên chỉ cho vn mấy khẩu pháo và súng_đạn phổ_thông Sau trận thắng Điện_Biên VN là nươc thuộc đị đầu_tiên mở ra cuộc khởi_nghĩa cho c nước thuộc đia trên thế_giới Nga sau mới hỗ_trợ và bán_chịu máy_bay và những vũ_khí hiện_đại sau_này để đánh Mỹ",646,"1","2024-12-09T15:07:49.383129Z",644,4.343,"Proud","2024-12-09T15:07:49.383129Z"
"Nếu buộc phải chiến_tranh theo quan_điểm của tôi chắc_chắn Việt_Nam sẽ thắng",647,"1","2024-12-09T15:07:51.700913Z",645,1.938,"Neutral","2024-12-09T15:07:51.700913Z"
"Tổ_tiên tôi là Việt_Nam cộng Hòa",648,"1","2024-12-09T15:07:54.005987Z",646,1.934,"Neutral","2024-12-09T15:07:54.005987Z"
"Vao mien nam de an cuop anh gioi phong toi hay toi giao phong anh Ho_Chi Minh Cho de",649,"1","2024-12-09T15:07:56.954974Z",647,2.565,"Neutral","2024-12-09T15:07:56.954974Z"
"Ô thằng Tây biết viết tiếng Việt này ae",650,"1","2024-12-09T15:07:58.708551Z",648,1.364,"Neutral","2024-12-09T15:07:58.708551Z"
"Tôi rất thích kênh này tướng Võ_Nguyên giáp khóc thì phải",651,"1","2024-12-09T15:08:06.073426Z",649,6.976,"Neutral","2024-12-09T15:08:06.073426Z"
"Quảng_cáo quá nhiều 1 like không thích",652,"1","2024-12-09T15:08:08.150721Z",650,1.684,"Neutral","2024-12-09T15:08:08.150721Z"
"Sao không đăng ảnh của người anh_hùng để cho người hâm_mộ chiêm_ngưỡng nhỉ",653,"1","2024-12-09T15:09:11.643105Z",651,63.116,"Neutral","2024-12-09T15:09:11.643105Z"
"heart_exclamation heart_exclamation heart_exclamation heart_exclamation heart_exclamation heart_exclamation heart_exclamation heart_exclamation heart_exclamation",654,"1","2024-12-09T15:09:12.969042Z",652,0.959,"Neutral","2024-12-09T15:09:12.969042Z"
"Tư_tưởng của thằng Mao_trạch Đông là bành chướng nhưng không bao_giờ chiếm được Việt_Nam đâu grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat",655,"1","2024-12-09T15:09:15.576532Z",653,2.235,"Neutral","2024-12-09T15:09:15.576532Z"
"Trung_Quốc mà xuống Hà_Nội thì Liên_Xô uống votka ở Bắc_Kinh",656,"1","2024-12-09T15:09:18.199776Z",654,2.267,"Neutral","2024-12-09T15:09:18.199776Z"
"Mình cũng có ông cậu bên chồng hy_sinh ở ĐB",657,"1","2024-12-09T15:09:22.413418Z",655,3.835,"Sad","2024-12-09T15:09:22.413418Z"
"Nghe đồn năm đó tàu chết khoảng 50000 quân nếu tiến đến Hà_Nội không biết tụi nó chết cở nào nữa",658,"1","2024-12-09T15:09:25.192012Z",656,2.39,"Sad","2024-12-09T15:09:25.192012Z"
"Bài bình_luận của các bạn rất là sắc_sảo quá tuyệt_vời bình_luận quá hay",659,"1","2024-12-09T15:09:28.054204Z",657,2.465,"Neutral","2024-12-09T15:09:28.054204Z"
"NguyenHoang ev6fh lúc đó vn mình với lào là đồng_minh mà thái lan với lào đang chiến_tranh_giành đất ở biên_giới nên vn mình gửi quân tình_nguyện qua giúp",660,"1","2024-12-09T15:09:31.591270Z",658,3.154,"Neutral","2024-12-09T15:09:31.591270Z"
"Bọn 3 sọc đâu vào xỉa_xói chút chơi",661,"1","2024-12-09T15:09:33.486677Z",659,1.501,"Neutral","2024-12-09T15:09:33.486677Z"
"Cũng vừa hay vừa hài grinning_face_with_smiling_eyes",662,"1","2024-12-09T15:09:36.383084Z",660,2.476,"Neutral","2024-12-09T15:09:36.383084Z"
"có nhiều thành_phần vẩn chống_phá nhà_nước ta và cũng có một_số trong chúng_ta còn đang tiêu_cực nhưng cuộc_sống ta có bây_giờ là nhờ ông_cha ta mà có hi_sinh mồ_hôi xương_máu chúng_ta là con_cháu phải dình giữ quê_hương bảo_vệ đất_nước nhất_quyết không để kẻ_thù đặt_chân lên đất_nước ta mảnh đất quê_hương",663,"1","2024-12-09T15:09:40.066901Z",661,3.302,"Angry","2024-12-09T15:09:40.066901Z"
"Sao bằng bị vua Quang_Trung đánh được",664,"1","2024-12-09T15:09:43.012127Z",662,2.568,"Neutral","2024-12-09T15:09:43.012127Z"
"Tư_Hào quá VIỆT NAM ƠI",665,"1","2024-12-09T15:09:44.763806Z",663,1.371,"Proud","2024-12-09T15:09:44.763806Z"
"Bố mình tham_gia đội xe_đạp thồ tại mặt_trận Điện_Biên_Phủ",666,"1","2024-12-09T15:09:49.044981Z",664,3.892,"Proud","2024-12-09T15:09:49.044981Z"
"haanh5715 chiến_tranh họ cứ đổ lỗi cho bắc việt trong khi đó quân_số đông phải là quân giải_phóng miền nam việt_nam hay được vnch gọi là việt cộng ở đâu có áp_bức ở đó có đấu_tranh chỉ mong vietnam đời_đời không có chiến_tranh để không có cảnh mẹ mất con_con mất cha vợ mất chồng",667,"1","2024-12-09T15:09:52.452330Z",665,2.995,"Neutral","2024-12-09T15:09:52.452330Z"
"Cuộc hành_quân Lam_Sơn 719 của bọn Mỹ Ngụy_Tuy lực_lượng Mỹ Ngụy_hùng_hậu và trang thiết_bị chiến_tranh quá hiện_đại Không_quân thì tuyệt_đối ưu_thế Nhưng nó đã vô_tình_tự chui vào cái rọ bắt Heo mà quân giải_phóng đã làm sẵn cho nó Thảm_bại là điều tất_yếu phải đến với nó Mỹ_Ngụy mà thắng chắc_chắn dân mình sẽ không yên",668,"1","2024-12-09T15:09:55.126720Z",666,2.27,"Neutral","2024-12-09T15:09:55.126720Z"
"Charlie ngọn đồi quyết_tử của Mủ Đỏ Nguyễn_Văn_Lập",669,"1","2024-12-09T15:10:02.373547Z",667,6.865,"Neutral","2024-12-09T15:10:02.373547Z"
"nhatminhhoa chung may rât tu hao vi đa cuop được ngay xua va bây gio cung đang cuop đây thôi cuop la nghê cua chung may ma ai mà không biêt cả thê gioi nay đêu biêt cả",670,"1","2024-12-09T15:10:05.771468Z",668,3.005,"Neutral","2024-12-09T15:10:05.771468Z"
"10 giờ 45 phút ngày 30 tháng 4 chiếc xe_tăng T 54 mang số_hiệu 843 húc nghiêng cổng phụ của Dinh Độc_Lập và bị kẹt tại đó Trung_úy Quân Giải_phóng miền Nam Việt_Nam Bùi Quang_Thận từ xe 843 nhảy xuống cầm cờ Chính_phủ Cách_mạng lâm_thời Cộng_hòa Miền Nam Việt_Nam chạy bộ vào Dương Văn_Minh nói Tôi chờ các ông tới để bàn_giao chính_quyền Bùi_Văn_Tùng trả_lời Các ông đã không còn gì để bàn_giao Thay_mặt Cách_mạng tôi đề_nghị ông ra_lệnh đầu_hàng vô điều_kiện để tránh đổ_máu không cần_thiết Dương Văn_Minh đồng_ý Chiều ngày 30 tháng 4 ca_khúc Nối vòng_tay lớn của Trịnh Công_Sơn được chính ông trình_bày trên Đài_phát_thanh xài Gòn và là ca_khúc đầu_tiên được phát trên đài sau khi chế_độ Việt_Nam_Cộng_hòa sụp_đổ Thua là thua đừng tự huyễn_hoặc về cái chế_độ đã biến mất được gần 50 năm nữa",671,"1","2024-12-09T15:10:07.085247Z",669,0.928,"Neutral","2024-12-09T15:10:07.085247Z"
"ngotuanphong5614 nhầm gì má có khi má cũng đang làm cu_li bên Hàn_Nhựt không_chừng kkk grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",672,"1","2024-12-09T15:10:11.206596Z",670,3.724,"Neutral","2024-12-09T15:10:11.206596Z"
"Mỗi khi con ngồi xem_lại tât cả những thươc phim noi về cuôc chiến_tranh của đât nươc mình mà lòng con nức_nở nghẹn_ngào nhưng cũng không kém phần tự_hào về các ô bà_cô chú cha_ông ta đã để lại cho non_sông cho con_cháu ngay hôm_nay môt giải gấm_vóc yên bình nhât Xin cho con được gửi muôn_vàn lời yêu_thương tha thiêt đến những ng còn sống và lời tri_ân sâu_sắc tới các luêt sĩ Con xin cảm_ơn tât cả đã cho con cs ngày hôm_nay trong bình_yên",673,"1","2024-12-09T15:10:13.858637Z",671,2.215,"Neutral","2024-12-09T15:10:13.858637Z"
"Video quá hay và ý_nghĩa",674,"1","2024-12-09T15:10:15.438779Z",672,1.187,"Neutral","2024-12-09T15:10:15.438779Z"
"Thích nhất tướng Tấn và binh_đoàn Hương_Giang",675,"1","2024-12-09T15:10:18.960601Z",673,3.125,"Thankful","2024-12-09T15:10:18.960601Z"
"Tôi Yêu Tổ_Quốc Tôi red_heart red_heart",676,"1","2024-12-09T15:10:21.874442Z",674,2.527,"Proud","2024-12-09T15:10:21.874442Z"
"Chú cháu sinh 1949 Ở Ninh_Bình Đánh sân_bay tà cơn Chú ở c16 e9 f304 Hy_sinh ngày 26 2 1968 đến nay chưa tìm thấy hài_cốt gia_đình đã vào mấy lần mà không có kết_quả Mặc_dù đã đi gặp các đồng_đội chiến_đấu cùng để hỏi",677,"1","2024-12-09T15:10:29.650311Z",675,7.36,"Sad","2024-12-09T15:10:29.650311Z"
"Giả_thiết Trung_Quốc có chiếm được việt nam thì cũng phải chết dần chết mòn Cho đến khi suy_tàn cuối_cùng cũng giống như ông_cha chúng trước_kia Điều này lãnh_đạo bành_trướng tàu cũng biết rất rõ",678,"1","2024-12-09T15:10:31.785526Z",676,1.738,"Neutral","2024-12-09T15:10:31.785526Z"
"không dam dau My_tra bom B52 vc va cs chet nhieu lam em oi Noi cho dung The_luc cua My o khe xanh rat manh em oi Hoc_lai roi noi cho dung Vc không danh lai_my dau Nguoi noi Every battles in VN we won But we lost the_war",679,"1","2024-12-09T15:10:33.497201Z",677,1.326,"Neutral","2024-12-09T15:10:33.497201Z"
"Toan dan mien nam phai treo co thang kisinger do thai de tra no cho toan dan mien nam",680,"1","2024-12-09T15:10:36.634740Z",678,2.729,"Neutral","2024-12-09T15:10:36.634740Z"
"AD LÀM VỀ TÌNH_HÌNH BIỂN ĐẢO CỦA TA ĐI NHÀ GIÀN DK1 VAI_TRÒ CỦA NÓ NTN NHỮNG ĐẢO CỦA TA ĐƯỢC CỦNG_CỐ NHƯ THẾ_NÀO LỰC_LƯỢNG TÀU MẶT_NƯỚC V V_V",681,"1","2024-12-09T15:10:38.007004Z",679,0.971,"Neutral","2024-12-09T15:10:38.007004Z"
"Türkiye Türkiye Türkiye Vietnam Vietnam_Vietnam",682,"1","2024-12-09T15:10:40.062108Z",680,1.673,"Neutral","2024-12-09T15:10:40.062108Z"
"COI ĐỂ HIỂU CHỨ KHÔNG PHẢI SỐNG VỚI NÓ MẤT HAI ĐẢO HOÀNG SA TRƯỜNG SA RỒI KIA KÌA Ở ĐÓ MÀ SỐNG VỚI QUÁ_KHỨ MƠ_TƯỞNG QUEN_THÓI",683,"1","2024-12-09T15:10:42.405461Z",681,1.951,"Neutral","2024-12-09T15:10:42.405461Z"
"Chúng cháu cảm_ơn thế_hệ cha_anh",684,"1","2024-12-09T15:10:44.854041Z",682,2.057,"Thankful","2024-12-09T15:10:44.854041Z"
"31p24s nó xé rách cờ 3 sọc vứt bỏ luôn beaming_face_with_smiling_eyes",685,"1","2024-12-09T15:10:46.530240Z",683,1.257,"Neutral","2024-12-09T15:10:46.530240Z"
"Toàn ĐCS với nhau mà quay ra đánh lẫn nhau làm cho khối ĐCS ngày_càng tụt_hậu so với châu âu nên châu âu nó mới vươn lên mạnh_mẽ",686,"1","2024-12-09T15:10:50.947511Z",684,3.999,"Neutral","2024-12-09T15:10:50.947511Z"
"Đến bây_giờ nhiều người vẫn còn bảo tướng giáp mình không giỏi Trong khi các tướng của phe đối_thủ đều thừa_nhận thất_bại trước tướng giáp Bây_giờ mới ngộ ra là thời nay vn mình lắm thiên_tài quân_sự_thật ko may có xảy ra ct thì chẳng sợ kẻ_thù nào cả",687,"1","2024-12-09T15:10:58.572371Z",685,7.222,"Proud","2024-12-09T15:10:58.572371Z"
"Chiến_dịch HCM 1975 do bác Văn_Tiến_Dũng chỉ_huy chứ đâu phải Giáp",688,"1","2024-12-09T15:11:02.138706Z",686,3.171,"Neutral","2024-12-09T15:11:02.138706Z"
"Ai gây nên nỗi đau ở Co Thành Quảng_Trị I đem quân vượt vi tuyển chiếm Quảng_Trị Rồi bị ho đánh chạy về",689,"1","2024-12-09T15:11:05.317030Z",687,2.781,"Neutral","2024-12-09T15:11:05.317030Z"
"Nhiều xe nhiều pháo nhiều mây bay liên_quân ma phải thừa doi quan gây tâm vọng du_kích chay mặt xanh mát dép thi nói làm gì vi du Việt_Nam hồi đó có liên_quan trung có thi coi như là hết phim tắt đèn luôn mỹ ơi thừa rồi thì đừng tỏ mồm qlvnch bù_nhìn đây là bài_học nhớ_đời",690,"1","2024-12-09T15:11:08.565235Z",688,2.857,"Neutral","2024-12-09T15:11:08.565235Z"
"Tào_lao Đợt đó nghe ông nội kể lại thì nga cho quân họ sang hỗ_trợ trích điện quân trung quốc Do lúc đó hầu_hết quân việt_nam đang thang chiến ponpot",691,"1","2024-12-09T15:11:10.637368Z",689,1.68,"Neutral","2024-12-09T15:11:10.637368Z"
"Lưu Cung tham công nên thất_bại Triệu_Tiết thich lớn phải tiêu_vong cửa hàm_tử bắt sống Toa_Đô sông Bạch_Đằng giết tươi Ô Mã trích Nguyễn_Trãi",692,"1","2024-12-09T15:11:13.179518Z",690,2.134,"Neutral","2024-12-09T15:11:13.179518Z"
"Nước nhỏ chỉ là con cờ của các nước_lớn không vì lợi_ích của Nga tàu mà liên Xô giúp vn nhé grinning_face_with_sweat bằng_chứng là trường sa nhé face_with_tears_of_joy lúc đó căn_cứ hải_quân hùng_hậu của liên Xô ở cam ranh làm_ngơ để Trung_Quốc chiếm trường sa nhé grinning_face_with_sweat",693,"1","2024-12-09T15:11:15.206708Z",691,1.577,"Neutral","2024-12-09T15:11:15.206708Z"
"smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes l0p",694,"1","2024-12-09T15:11:16.560197Z",692,0.95,"Neutral","2024-12-09T15:11:16.560197Z"
